timestamp(ms),pressure,temperature,
"1724467982.593","1012.42","22.23",
"1724467982.602","1012.45","22.23",
"1724467982.615","1012.4","22.23",
"1724467982.629","1012.46","22.23",
"1724467982.642","1012.4","22.23",
"1724467982.656","1012.43","22.23",
"1724467982.67","1012.39","22.23",
"1724467982.683","1012.39","22.23",
"1724467982.697","1012.43","22.23",
"1724467982.71","1012.43","22.23",
"1724467982.724","1012.44",,
"1724467982.725",,"22.24",
"1724467982.738","1012.4","22.23",
"1724467982.752","1012.42","22.24",
"1724467982.765","1012.42","22.24",
"1724467982.779","1012.43","22.24",
"1724467982.792","1012.4","22.24",
"1724467982.806","1012.41","22.24",
"1724467982.819","1012.37",,
"1724467982.82",,"22.24",
"1724467982.833","1012.46","22.25",
"1724467982.847","1012.4","22.24",
"1724467982.86","1012.39","22.24",
"1724467982.874","1012.43","22.25",
"1724467982.887","1012.41","22.25",
"1724467982.901","1012.4","22.25",
"1724467982.914","1012.41",,
"1724467982.915",,"22.25",
"1724467982.928","1012.4","22.25",
"1724467982.942","1012.42","22.26",
"1724467982.955","1012.42","22.25",
"1724467982.969","1012.43","22.25",
"1724467982.982","1012.42",,
"1724467982.983",,"22.26",
"1724467982.996","1012.41",,
"1724467982.997",,"22.26",
"1724467983.01","1012.42","22.25",
"1724467983.023","1012.41","22.25",
"1724467983.037","1012.42","22.26",
"1724467983.05","1012.4",,
"1724467983.051",,"22.26",
"1724467983.064","1012.44","22.26",
"1724467983.078","1012.46",,
"1724467983.079",,"22.26",
"1724467983.091","1012.42","22.26",
"1724467983.105","1012.4","22.27",
"1724467983.118","1012.46","22.26",
"1724467983.132","1012.4","22.27",
"1724467983.146","1012.42",,
"1724467983.147",,"22.26",
"1724467983.159","1012.45","22.27",
"1724467983.173","1012.42","22.26",
"1724467983.186","1012.42",,
"1724467983.187",,"22.27",
"1724467983.2","1012.44","22.27",
"1724467983.214","1012.44","22.27",
"1724467983.253","1012.39","22.27",
"1724467983.258","1012.42","22.27",
"1724467983.268","1012.41","22.27",
"1724467983.281","1012.41","22.27",
"1724467983.295","1012.42","22.27",
"1724467983.309","1012.44","22.28",
"1724467983.322","1012.41","22.28",
"1724467983.336","1012.39","22.27",
"1724467983.35","1012.39","22.28",
"1724467983.363","1012.37","22.28",
"1724467983.377","1012.39",,
"1724467983.378",,"22.28",
"1724467983.391","1012.41",,
"1724467983.392",,"22.28",
"1724467983.404","1012.4",,
"1724467983.405",,"22.28",
"1724467983.417","1012.45",,
"1724467983.418",,"22.28",
"1724467983.431","1012.4","22.28",
"1724467983.445","1012.4","22.28",
"1724467983.459","1012.42","22.28",
"1724467983.472","1012.39",,
"1724467983.473",,"22.28",
"1724467983.485","1012.43",,
"1724467983.486",,"22.29",
"1724467983.499","1012.42","22.29",
"1724467983.513","1012.41","22.29",
"1724467983.527","1012.4","22.29",
"1724467983.54","1012.4",,
"1724467983.541",,"22.29",
"1724467983.554","1012.42","22.29",
"1724467983.567","1012.43","22.29",
"1724467983.581","1012.4","22.29",
"1724467983.595","1012.41","22.29",
"1724467983.608","1012.4","22.29",
"1724467983.621","1012.43",,
"1724467983.622",,"22.29",
"1724467983.635","1012.4","22.29",
"1724467983.649","1012.43","22.29",
"1724467983.663","1012.43","22.29",
"1724467983.676","1012.39",,
"1724467983.677",,"22.29",
"1724467983.69","1012.42","22.3",
"1724467983.703","1012.4","22.29",
"1724467983.717","1012.41","22.29",
"1724467983.731","1012.4","22.3",
"1724467983.744","1012.44","22.3",
"1724467983.758","1012.4","22.3",
"1724467983.771","1012.4","22.3",
"1724467983.785","1012.42","22.3",
"1724467983.799","1012.42","22.31",
"1724467983.812","1012.43","22.3",
"1724467983.826","1012.45","22.3",
"1724467983.839","1012.41","22.3",
"1724467983.853","1012.42","22.3",
"1724467983.867","1012.38","22.3",
"1724467983.88","1012.42","22.3",
"1724467983.894","1012.43","22.31",
"1724467983.907","1012.38","22.31",
"1724467983.921","1012.41","22.31",
"1724467983.935","1012.41","22.31",
"1724467983.948","1012.43","22.31",
"1724467983.962","1012.4","22.31",
"1724467983.975","1012.4","22.31",
"1724467983.989","1012.46","22.32",
"1724467984.003","1012.42","22.31",
"1724467984.016","1012.42","22.31",
"1724467984.03","1012.41","22.31",
"1724467984.043","1012.42","22.31",
"1724467984.057","1012.41","22.31",
"1724467984.071","1012.46","22.31",
"1724467984.084","1012.43","22.32",
"1724467984.097","1012.43",,
"1724467984.098",,"22.32",
"1724467984.111","1012.38",,
"1724467984.112",,"22.32",
"1724467984.125","1012.4","22.32",
"1724467984.139","1012.42","22.32",
"1724467984.152","1012.41","22.32",
"1724467984.166","1012.4","22.32",
"1724467984.18","1012.39","22.32",
"1724467984.193","1012.41","22.32",
"1724467984.206","1012.42","22.32",
"1724467984.22","1012.41","22.32",
"1724467984.234","1012.38","22.32",
"1724467984.247","1012.42","22.32",
"1724467984.262","1012.42","22.32",
"1724467984.274","1012.45","22.33",
"1724467984.288","1012.41","22.32",
"1724467984.302","1012.42","22.33",
"1724467984.315","1012.38","22.33",
"1724467984.329","1012.41",,
"1724467984.33",,"22.33",
"1724467984.342","1012.41","22.33",
"1724467984.356","1012.46","22.32",
"1724467984.37","1012.42","22.33",
"1724467984.383","1012.41","22.33",
"1724467984.397","1012.4","22.33",
"1724467984.41","1012.41","22.33",
"1724467984.424","1012.46","22.33",
"1724467984.438","1012.44","22.33",
"1724467984.452","1012.41","22.34",
"1724467984.465","1012.41","22.33",
"1724467984.478","1012.41","22.33",
"1724467984.492","1012.43","22.33",
"1724467984.506","1012.45","22.33",
"1724467984.519","1012.45","22.34",
"1724467984.533","1012.39","22.34",
"1724467984.546","1012.42",,
"1724467984.547",,"22.33",
"1724467984.56","1012.43","22.33",
"1724467984.574","1012.41","22.34",
"1724467984.587","1012.43","22.34",
"1724467984.601","1012.38","22.34",
"1724467984.614","1012.44","22.34",
"1724467984.628","1012.4","22.34",
"1724467984.642","1012.44","22.34",
"1724467984.655","1012.42",,
"1724467984.656",,"22.34",
"1724467984.669","1012.42","22.34",
"1724467984.682","1012.42",,
"1724467984.683",,"22.34",
"1724467984.696","1012.41",,
"1724467984.697",,"22.34",
"1724467984.71","1012.43","22.34",
"1724467984.723","1012.43",,
"1724467984.724",,"22.34",
"1724467984.737","1012.39","22.35",
"1724467984.75","1012.46",,
"1724467984.751",,"22.34",
"1724467984.764","1012.43","22.35",
"1724467984.778","1012.43","22.35",
"1724467984.791","1012.4",,
"1724467984.792",,"22.35",
"1724467984.805","1012.41","22.34",
"1724467984.818","1012.41",,
"1724467984.819",,"22.34",
"1724467984.832","1012.44","22.34",
"1724467984.846","1012.45",,
"1724467984.847",,"22.35",
"1724467984.859","1012.44","22.35",
"1724467984.873","1012.38","22.35",
"1724467984.886","1012.38","22.35",
"1724467984.9","1012.45","22.35",
"1724467984.914","1012.42","22.35",
"1724467984.927","1012.41",,
"1724467984.928",,"22.35",
"1724467984.941","1012.37","22.35",
"1724467984.954","1012.44","22.35",
"1724467984.968","1012.43","22.35",
"1724467984.982","1012.43","22.35",
"1724467984.996","1012.44","22.35",
"1724467985.009","1012.42","22.35",
"1724467985.022","1012.42","22.36",
"1724467985.036","1012.42","22.36",
"1724467985.05","1012.43","22.36",
"1724467985.064","1012.4","22.35",
"1724467985.077","1012.43","22.36",
"1724467985.09","1012.41",,
"1724467985.091",,"22.36",
"1724467985.104","1012.42","22.36",
"1724467985.118","1012.43","22.36",
"1724467985.131","1012.39","22.36",
"1724467985.145","1012.41","22.36",
"1724467985.158","1012.39",,
"1724467985.159",,"22.36",
"1724467985.172","1012.4",,
"1724467985.173",,"22.36",
"1724467985.186","1012.38","22.36",
"1724467985.199","1012.42","22.36",
"1724467985.213","1012.38","22.36",
"1724467985.226","1012.41",,
"1724467985.227",,"22.36",
"1724467985.24","1012.42",,
"1724467985.241",,"22.37",
"1724467985.254","1012.39","22.36",
"1724467985.267","1012.42","22.36",
"1724467985.281","1012.42","22.36",
"1724467985.294","1012.42","22.37",
"1724467985.308","1012.39","22.37",
"1724467985.321","1012.41",,
"1724467985.322",,"22.37",
"1724467985.335","1012.42","22.37",
"1724467985.349","1012.39","22.37",
"1724467985.362","1012.43","22.37",
"1724467985.376","1012.42","22.37",
"1724467985.39","1012.42","22.37",
"1724467985.403","1012.43","22.37",
"1724467985.417","1012.38","22.37",
"1724467985.43","1012.41",,
"1724467985.431",,"22.37",
"1724467985.444","1012.38","22.37",
"1724467985.458","1012.37",,
"1724467985.459",,"22.37",
"1724467985.471","1012.39","22.37",
"1724467985.485","1012.39","22.37",
"1724467985.498","1012.38",,
"1724467985.499",,"22.38",
"1724467985.512","1012.41",,
"1724467985.513",,"22.37",
"1724467985.526","1012.39","22.38",
"1724467985.539","1012.4","22.38",
"1724467985.553","1012.41","22.37",
"1724467985.566","1012.38",,
"1724467985.567",,"22.38",
"1724467985.581","1012.39","22.37",
"1724467985.594","1012.39","22.38",
"1724467985.607","1012.42","22.38",
"1724467985.621","1012.41","22.38",
"1724467985.635","1012.42","22.38",
"1724467985.648","1012.45",,
"1724467985.649",,"22.38",
"1724467985.661","1012.42","22.38",
"1724467985.675","1012.38","22.38",
"1724467985.689","1012.39","22.38",
"1724467985.703","1012.43","22.38",
"1724467985.716","1012.42",,
"1724467985.717",,"22.38",
"1724467985.729","1012.39","22.39",
"1724467985.743","1012.36","22.38",
"1724467985.757","1012.44","22.38",
"1724467985.77","1012.4",,
"1724467985.771",,"22.39",
"1724467985.784","1012.41","22.39",
"1724467985.797","1012.41",,
"1724467985.798",,"22.39",
"1724467985.811","1012.42","22.38",
"1724467985.825","1012.43","22.38",
"1724467985.838","1012.38","22.39",
"1724467985.852","1012.4","22.39",
"1724467985.866","1012.44","22.39",
"1724467985.879","1012.42",,
"1724467985.88",,"22.39",
"1724467985.893","1012.39","22.39",
"1724467985.907","1012.41","22.39",
"1724467985.92","1012.42",,
"1724467985.921",,"22.39",
"1724467985.933","1012.38","22.39",
"1724467985.947","1012.43","22.39",
"1724467985.961","1012.4","22.39",
"1724467985.974","1012.42",,
"1724467985.975",,"22.39",
"1724467985.988","1012.43","22.39",
"1724467986.001","1012.43",,
"1724467986.002",,"22.39",
"1724467986.015","1012.37","22.39",
"1724467986.029","1012.43","22.39",
"1724467986.042","1012.42",,
"1724467986.043",,"22.39",
"1724467986.056","1012.4","22.4",
"1724467986.069","1012.42","22.39",
"1724467986.083","1012.38","22.4",
"1724467986.097","1012.43","22.39",
"1724467986.11","1012.39",,
"1724467986.111",,"22.39",
"1724467986.124","1012.41","22.4",
"1724467986.137","1012.38",,
"1724467986.138",,"22.4",
"1724467986.151","1012.44","22.4",
"1724467986.165","1012.41","22.4",
"1724467986.179","1012.4","22.4",
"1724467986.192","1012.41","22.4",
"1724467986.205","1012.4","22.4",
"1724467986.219","1012.42","22.4",
"1724467986.233","1012.41","22.4",
"1724467986.247","1012.42","22.4",
"1724467986.26","1012.42","22.4",
"1724467986.273","1012.44",,
"1724467986.274",,"22.4",
"1724467986.287","1012.43","22.4",
"1724467986.301","1012.4","22.4",
"1724467986.314","1012.42",,
"1724467986.315",,"22.4",
"1724467986.328","1012.4","22.41",
"1724467986.341","1012.38",,
"1724467986.342",,"22.41",
"1724467986.355","1012.39","22.41",
"1724467986.369","1012.44","22.41",
"1724467986.382","1012.41","22.41",
"1724467986.396","1012.41","22.41",
"1724467986.409","1012.39",,
"1724467986.41",,"22.41",
"1724467986.423","1012.4","22.41",
"1724467986.437","1012.38","22.41",
"1724467986.45","1012.4",,
"1724467986.451",,"22.41",
"1724467986.464","1012.38","22.41",
"1724467986.478","1012.45","22.41",
"1724467986.491","1012.39","22.41",
"1724467986.505","1012.42","22.41",
"1724467986.518","1012.43","22.42",
"1724467986.532","1012.41","22.42",
"1724467986.545","1012.4",,
"1724467986.546",,"22.41",
"1724467986.559","1012.39","22.41",
"1724467986.573","1012.41","22.41",
"1724467986.586","1012.4","22.42",
"1724467986.6","1012.39","22.42",
"1724467986.614","1012.43","22.42",
"1724467986.627","1012.41","22.42",
"1724467986.641","1012.4",,
"1724467986.642",,"22.42",
"1724467986.654","1012.41","22.42",
"1724467986.668","1012.39","22.41",
"1724467986.682","1012.43","22.42",
"1724467986.695","1012.42",,
"1724467986.696",,"22.42",
"1724467986.709","1012.41",,
"1724467986.71",,"22.42",
"1724467986.722","1012.44","22.42",
"1724467986.736","1012.42","22.42",
"1724467986.749","1012.42",,
"1724467986.75",,"22.42",
"1724467986.763","1012.39",,
"1724467986.764",,"22.42",
"1724467986.777","1012.44","22.42",
"1724467986.79","1012.39","22.42",
"1724467986.804","1012.41","22.42",
"1724467986.818","1012.44","22.42",
"1724467986.831","1012.41",,
"1724467986.832",,"22.42",
"1724467986.845","1012.41","22.42",
"1724467986.858","1012.45","22.43",
"1724467986.872","1012.41","22.43",
"1724467986.885","1012.39",,
"1724467986.886",,"22.43",
"1724467986.899","1012.42","22.43",
"1724467986.913","1012.38","22.43",
"1724467986.926","1012.38","22.43",
"1724467986.94","1012.44","22.43",
"1724467986.954","1012.41","22.43",
"1724467986.967","1012.38",,
"1724467986.968",,"22.43",
"1724467986.981","1012.41","22.43",
"1724467986.994","1012.4","22.43",
"1724467987.008","1012.39","22.43",
"1724467987.022","1012.41","22.43",
"1724467987.035","1012.43",,
"1724467987.036",,"22.43",
"1724467987.049","1012.43","22.43",
"1724467987.092","1012.38","22.43",
"1724467987.103","1012.38","22.43",
"1724467987.116","1012.38",,
"1724467987.117",,"22.44",
"1724467987.13","1012.38","22.43",
"1724467987.144","1012.4","22.44",
"1724467987.158","1012.39","22.44",
"1724467987.171","1012.42",,
"1724467987.172",,"22.44",
"1724467987.185","1012.41","22.44",
"1724467987.198","1012.42","22.44",
"1724467987.212","1012.41","22.44",
"1724467987.226","1012.45",,
"1724467987.227",,"22.44",
"1724467987.24","1012.42","22.44",
"1724467987.253","1012.4","22.44",
"1724467987.266","1012.41","22.44",
"1724467987.28","1012.42","22.44",
"1724467987.293","1012.42","22.44",
"1724467987.307","1012.38","22.44",
"1724467987.321","1012.41","22.44",
"1724467987.334","1012.39","22.44",
"1724467987.348","1012.43","22.44",
"1724467987.361","1012.42",,
"1724467987.362",,"22.44",
"1724467987.375","1012.43",,
"1724467987.376",,"22.44",
"1724467987.389","1012.4","22.45",
"1724467987.402","1012.4","22.44",
"1724467987.416","1012.43","22.44",
"1724467987.43","1012.41","22.45",
"1724467987.443","1012.4","22.45",
"1724467987.457","1012.4","22.44",
"1724467987.47","1012.4",,
"1724467987.471",,"22.44",
"1724467987.484","1012.4","22.45",
"1724467987.498","1012.41","22.45",
"1724467987.511","1012.4","22.45",
"1724467987.525","1012.37","22.45",
"1724467987.538","1012.4",,
"1724467987.539",,"22.45",
"1724467987.552","1012.4","22.45",
"1724467987.566","1012.4","22.45",
"1724467987.579","1012.4","22.45",
"1724467987.593","1012.41","22.45",
"1724467987.606","1012.43","22.45",
"1724467987.62","1012.4","22.45",
"1724467987.634","1012.39","22.45",
"1724467987.647","1012.41","22.45",
"1724467987.661","1012.42","22.45",
"1724467987.674","1012.39",,
"1724467987.675",,"22.45",
"1724467987.688","1012.39","22.46",
"1724467987.702","1012.42","22.45",
"1724467987.715","1012.4","22.46",
"1724467987.729","1012.41","22.46",
"1724467987.742","1012.38",,
"1724467987.743",,"22.45",
"1724467987.756","1012.4","22.46",
"1724467987.77","1012.41","22.46",
"1724467987.783","1012.38","22.46",
"1724467987.797","1012.36","22.46",
"1724467987.81","1012.4",,
"1724467987.811",,"22.46",
"1724467987.824","1012.4","22.46",
"1724467987.838","1012.39","22.46",
"1724467987.851","1012.4","22.46",
"1724467987.865","1012.43","22.46",
"1724467987.878","1012.39",,
"1724467987.879",,"22.46",
"1724467987.892","1012.43",,
"1724467987.893",,"22.46",
"1724467987.905","1012.41","22.46",
"1724467987.919","1012.41","22.46",
"1724467987.933","1012.4","22.46",
"1724467987.946","1012.43",,
"1724467987.947",,"22.46",
"1724467987.96","1012.39","22.46",
"1724467987.973","1012.35","22.46",
"1724467987.987","1012.43","22.46",
"1724467988.001","1012.4","22.46",
"1724467988.014","1012.41",,
"1724467988.015",,"22.46",
"1724467988.028","1012.4",,
"1724467988.029",,"22.46",
"1724467988.041","1012.4","22.46",
"1724467988.055","1012.41","22.47",
"1724467988.069","1012.42","22.46",
"1724467988.082","1012.39",,
"1724467988.083",,"22.47",
"1724467988.096","1012.41",,
"1724467988.097",,"22.47",
"1724467988.109","1012.41",,
"1724467988.11",,"22.47",
"1724467988.123","1012.41","22.47",
"1724467988.137","1012.42","22.47",
"1724467988.15","1012.4",,
"1724467988.151",,"22.47",
"1724467988.164","1012.4","22.47",
"1724467988.177","1012.44","22.47",
"1724467988.191","1012.43","22.47",
"1724467988.205","1012.41","22.47",
"1724467988.219","1012.39","22.47",
"1724467988.232","1012.43","22.47",
"1724467988.245","1012.4","22.47",
"1724467988.259","1012.41","22.47",
"1724467988.273","1012.41","22.48",
"1724467988.286","1012.45",,
"1724467988.287",,"22.47",
"1724467988.3","1012.39","22.47",
"1724467988.313","1012.4","22.48",
"1724467988.327","1012.41","22.48",
"1724467988.34","1012.42",,
"1724467988.341",,"22.48",
"1724467988.354","1012.43",,
"1724467988.355",,"22.47",
"1724467988.368","1012.45","22.48",
"1724467988.381","1012.43","22.48",
"1724467988.395","1012.38","22.48",
"1724467988.408","1012.4",,
"1724467988.409",,"22.48",
"1724467988.422","1012.42","22.48",
"1724467988.436","1012.4","22.48",
"1724467988.449","1012.41","22.48",
"1724467988.463","1012.38","22.48",
"1724467988.476","1012.44",,
"1724467988.477",,"22.48",
"1724467988.49","1012.41","22.48",
"1724467988.504","1012.42","22.48",
"1724467988.517","1012.39",,
"1724467988.518",,"22.48",
"1724467988.531","1012.39","22.48",
"1724467988.545","1012.45","22.48",
"1724467988.558","1012.37","22.48",
"1724467988.572","1012.46","22.49",
"1724467988.585","1012.46","22.49",
"1724467988.599","1012.4","22.48",
"1724467988.613","1012.42","22.49",
"1724467988.626","1012.42","22.49",
"1724467988.64","1012.39","22.49",
"1724467988.653","1012.38","22.48",
"1724467988.667","1012.38","22.49",
"1724467988.68","1012.42",,
"1724467988.681",,"22.49",
"1724467988.694","1012.41","22.49",
"1724467988.708","1012.39","22.49",
"1724467988.721","1012.38",,
"1724467988.722",,"22.49",
"1724467988.735","1012.39","22.49",
"1724467988.749","1012.43","22.49",
"1724467988.762","1012.4",,
"1724467988.763",,"22.49",
"1724467988.776","1012.36","22.49",
"1724467988.789","1012.4",,
"1724467988.79",,"22.49",
"1724467988.803","1012.42",,
"1724467988.804",,"22.5",
"1724467988.817","1012.41",,
"1724467988.818",,"22.49",
"1724467988.83","1012.41","22.5",
"1724467988.844","1012.42","22.5",
"1724467988.857","1012.42","22.49",
"1724467988.871","1012.42","22.49",
"1724467988.885","1012.41","22.5",
"1724467988.898","1012.42","22.5",
"1724467988.912","1012.41","22.5",
"1724467988.926","1012.37","22.49",
"1724467988.939","1012.4","22.49",
"1724467988.953","1012.39","22.5",
"1724467988.966","1012.39","22.5",
"1724467988.98","1012.44","22.5",
"1724467988.993","1012.42",,
"1724467988.994",,"22.5",
"1724467989.007","1012.38",,
"1724467989.008",,"22.5",
"1724467989.021","1012.41","22.5",
"1724467989.034","1012.41","22.5",
"1724467989.048","1012.43","22.5",
"1724467989.062","1012.36","22.5",
"1724467989.075","1012.39",,
"1724467989.076",,"22.5",
"1724467989.089","1012.41","22.5",
"1724467989.102","1012.37","22.5",
"1724467989.116","1012.38","22.5",
"1724467989.129","1012.39","22.5",
"1724467989.143","1012.4","22.5",
"1724467989.156","1012.42","22.5",
"1724467989.17","1012.43","22.5",
"1724467989.184","1012.4","22.51",
"1724467989.197","1012.4","22.5",
"1724467989.211","1012.43","22.5",
"1724467989.224","1012.41",,
"1724467989.225",,"22.51",
"1724467989.238","1012.39","22.51",
"1724467989.252","1012.39","22.51",
"1724467989.265","1012.42","22.5",
"1724467989.279","1012.39","22.5",
"1724467989.292","1012.42",,
"1724467989.293",,"22.51",
"1724467989.306","1012.42","22.51",
"1724467989.32","1012.45","22.51",
"1724467989.333","1012.45","22.51",
"1724467989.347","1012.41","22.51",
"1724467989.36","1012.45",,
"1724467989.361",,"22.51",
"1724467989.374","1012.44","22.51",
"1724467989.388","1012.43","22.51",
"1724467989.401","1012.44","22.51",
"1724467989.415","1012.38","22.51",
"1724467989.429","1012.42","22.51",
"1724467989.442","1012.39","22.51",
"1724467989.456","1012.4","22.52",
"1724467989.469","1012.42",,
"1724467989.47",,"22.51",
"1724467989.483","1012.36",,
"1724467989.484",,"22.51",
"1724467989.497","1012.39","22.52",
"1724467989.51","1012.39","22.51",
"1724467989.524","1012.43","22.52",
"1724467989.538","1012.41","22.51",
"1724467989.551","1012.39",,
"1724467989.552",,"22.52",
"1724467989.564","1012.4",,
"1724467989.565",,"22.52",
"1724467989.578","1012.42","22.52",
"1724467989.592","1012.44","22.52",
"1724467989.605","1012.42","22.52",
"1724467989.619","1012.4","22.52",
"1724467989.632","1012.4",,
"1724467989.633",,"22.52",
"1724467989.646","1012.4","22.52",
"1724467989.66","1012.44","22.52",
"1724467989.674","1012.39","22.52",
"1724467989.687","1012.43","22.52",
"1724467989.7","1012.42","22.52",
"1724467989.714","1012.41","22.52",
"1724467989.728","1012.43","22.52",
"1724467989.741","1012.4",,
"1724467989.742",,"22.52",
"1724467989.755","1012.38","22.52",
"1724467989.768","1012.44",,
"1724467989.769",,"22.52",
"1724467989.782","1012.44","22.52",
"1724467989.796","1012.41","22.52",
"1724467989.81","1012.4","22.52",
"1724467989.823","1012.39","22.52",
"1724467989.837","1012.39","22.53",
"1724467989.85","1012.38","22.52",
"1724467989.864","1012.38","22.52",
"1724467989.878","1012.37","22.52",
"1724467989.891","1012.42","22.53",
"1724467989.905","1012.42","22.52",
"1724467989.918","1012.4",,
"1724467989.919",,"22.52",
"1724467989.932","1012.38","22.53",
"1724467989.946","1012.4","22.52",
"1724467989.959","1012.41","22.53",
"1724467989.972","1012.41",,
"1724467989.973",,"22.53",
"1724467989.986","1012.41","22.53",
"1724467990","1012.41","22.53",
"1724467990.013","1012.4",,
"1724467990.014",,"22.52",
"1724467990.027","1012.42","22.53",
"1724467990.04","1012.38",,
"1724467990.041",,"22.53",
"1724467990.054","1012.41","22.53",
"1724467990.068","1012.4","22.53",
"1724467990.081","1012.38","22.53",
"1724467990.095","1012.41","22.53",
"1724467990.109","1012.39","22.54",
"1724467990.122","1012.42","22.53",
"1724467990.136","1012.39","22.53",
"1724467990.149","1012.43","22.53",
"1724467990.163","1012.43","22.54",
"1724467990.177","1012.43","22.53",
"1724467990.19","1012.36",,
"1724467990.191",,"22.53",
"1724467990.204","1012.41",,
"1724467990.205",,"22.53",
"1724467990.217","1012.37",,
"1724467990.218",,"22.53",
"1724467990.231","1012.42","22.54",
"1724467990.245","1012.39","22.54",
"1724467990.258","1012.43",,
"1724467990.259",,"22.54",
"1724467990.272","1012.39",,
"1724467990.273",,"22.53",
"1724467990.286","1012.41",,
"1724467990.287",,"22.54",
"1724467990.299","1012.39","22.54",
"1724467990.312","1012.41",,
"1724467990.313",,"22.54",
"1724467990.326","1012.44","22.54",
"1724467990.34","1012.4","22.54",
"1724467990.353","1012.44","22.54",
"1724467990.367","1012.42","22.54",
"1724467990.381","1012.4","22.54",
"1724467990.394","1012.42",,
"1724467990.395",,"22.54",
"1724467990.408","1012.39","22.54",
"1724467990.421","1012.4","22.54",
"1724467990.435","1012.39","22.54",
"1724467990.449","1012.39","22.54",
"1724467990.463","1012.42","22.54",
"1724467990.476","1012.41","22.54",
"1724467990.489","1012.45","22.54",
"1724467990.503","1012.42","22.54",
"1724467990.517","1012.41","22.55",
"1724467990.531","1012.44","22.55",
"1724467990.544","1012.41","22.54",
"1724467990.557","1012.44","22.54",
"1724467990.571","1012.42","22.54",
"1724467990.585","1012.43","22.55",
"1724467990.598","1012.4","22.55",
"1724467990.612","1012.43","22.54",
"1724467990.625","1012.4","22.55",
"1724467990.639","1012.42","22.55",
"1724467990.653","1012.44","22.55",
"1724467990.666","1012.41",,
"1724467990.667",,"22.55",
"1724467990.68","1012.45","22.55",
"1724467990.693","1012.41",,
"1724467990.694",,"22.55",
"1724467990.707","1012.42","22.55",
"1724467990.721","1012.45","22.55",
"1724467990.734","1012.42",,
"1724467990.735",,"22.55",
"1724467990.748","1012.38","22.55",
"1724467990.761","1012.38","22.55",
"1724467990.775","1012.38","22.55",
"1724467990.789","1012.38","22.55",
"1724467990.803","1012.4","22.55",
"1724467990.816","1012.41","22.55",
"1724467990.83","1012.42","22.56",
"1724467990.843","1012.41","22.56",
"1724467990.856","1012.39",,
"1724467990.857",,"22.55",
"1724467990.87","1012.38",,
"1724467990.871",,"22.55",
"1724467990.884","1012.38","22.55",
"1724467990.921","1012.4","22.55",
"1724467990.929","1012.41","22.56",
"1724467990.938","1012.4","22.56",
"1724467990.951","1012.39",,
"1724467990.952",,"22.56",
"1724467990.965","1012.38","22.56",
"1724467990.979","1012.41","22.56",
"1724467990.993","1012.39","22.56",
"1724467991.006","1012.42","22.56",
"1724467991.02","1012.43","22.56",
"1724467991.033","1012.42",,
"1724467991.034",,"22.56",
"1724467991.047","1012.4",,
