timestamp(ms),pressure,temperature,
"1724468055.978",,"22.61",
"1724468055.999","1012.35","22.61",
"1724468056.02","1012.38",,
"1724468056.021",,"22.61",
"1724468056.042","1012.37","22.61",
"1724468056.064","1012.36","22.61",
"1724468056.085","1012.38","22.61",
"1724468056.107","1012.37","22.61",
"1724468056.129","1012.34",,
"1724468056.13",,"22.62",
"1724468056.15","1012.38","22.61",
"1724468056.172","1012.37","22.62",
"1724468056.194","1012.34","22.62",
"1724468056.215","1012.38","22.62",
"1724468056.236","1012.37",,
"1724468056.237",,"22.62",
"1724468056.258","1012.36",,
"1724468056.259",,"22.62",
"1724468056.28","1012.39","22.62",
"1724468056.301","1012.37",,
"1724468056.302",,"22.62",
"1724468056.323","1012.35","22.63",
"1724468056.345","1012.36",,
"1724468056.346",,"22.62",
"1724468056.366","1012.34","22.62",
"1724468056.388","1012.35","22.63",
"1724468056.409","1012.38",,
"1724468056.41",,"22.63",
"1724468056.431","1012.36","22.63",
"1724468056.452","1012.37",,
"1724468056.453",,"22.63",
"1724468056.474","1012.39",,
"1724468056.475",,"22.63",
"1724468056.496","1012.37",,
"1724468056.497",,"22.63",
"1724468056.518","1012.37","22.63",
"1724468056.54","1012.35","22.63",
"1724468056.56","1012.37","22.63",
"1724468056.582","1012.35","22.64",
"1724468056.604","1012.36",,
"1724468056.605",,"22.64",
"1724468056.625","1012.35","22.63",
"1724468056.647","1012.36","22.64",
"1724468056.669","1012.37","22.64",
"1724468056.69","1012.35","22.64",
"1724468056.712","1012.37","22.64",
"1724468056.733","1012.38",,
"1724468056.734",,"22.64",
"1724468056.755","1012.37","22.64",
"1724468056.777","1012.37","22.64",
"1724468056.798","1012.37",,
"1724468056.799",,"22.65",
"1724468056.82","1012.36","22.64",
"1724468056.841","1012.39",,
"1724468056.842",,"22.65",
"1724468056.863","1012.36",,
"1724468056.864",,"22.65",
"1724468056.884","1012.35",,
"1724468056.885",,"22.65",
"1724468056.906","1012.37","22.65",
"1724468056.928","1012.37","22.65",
"1724468056.949","1012.36",,
"1724468056.95",,"22.65",
"1724468056.971","1012.34","22.65",
"1724468056.993","1012.35","22.65",
"1724468057.014","1012.37","22.65",
"1724468057.036","1012.37","22.66",
"1724468057.058","1012.38","22.65",
"1724468057.079","1012.37","22.66",
"1724468057.101","1012.38","22.66",
"1724468057.123","1012.34","22.66",
"1724468057.144","1012.39","22.66",
"1724468057.165","1012.35","22.66",
"1724468057.187","1012.37","22.66",
"1724468057.208","1012.35",,
"1724468057.209",,"22.66",
"1724468057.23","1012.34","22.66",
"1724468057.252","1012.36","22.66",
"1724468057.273","1012.37","22.66",
"1724468057.295","1012.37","22.67",
"1724468057.317","1012.37","22.66",
"1724468057.338","1012.36","22.66",
"1724468057.36","1012.38","22.67",
"1724468057.382","1012.37","22.67",
"1724468057.403","1012.36","22.67",
"1724468057.424","1012.35",,
"1724468057.425",,"22.67",
"1724468057.446","1012.37",,
"1724468057.447",,"22.67",
"1724468057.468","1012.36","22.67",
"1724468057.489","1012.36","22.67",
"1724468057.511","1012.36",,
"1724468057.512",,"22.67",
"1724468057.533","1012.36","22.67",
"1724468057.554","1012.35","22.67",
"1724468057.576","1012.36","22.68",
"1724468057.598","1012.37","22.68",
"1724468057.619","1012.36","22.68",
"1724468057.641","1012.33","22.68",
"1724468057.662","1012.38","22.68",
"1724468057.684","1012.34","22.68",
"1724468057.705","1012.39","22.68",
"1724468057.727","1012.37",,
"1724468057.728",,"22.68",
"1724468057.748","1012.36",,
"1724468057.749",,"22.69",
"1724468057.77","1012.34",,
"1724468057.771",,"22.68",
"1724468057.792","1012.38",,
"1724468057.793",,"22.68",
"1724468057.813","1012.36","22.68",
"1724468057.835","1012.36","22.69",
"1724468057.856","1012.35",,
"1724468057.857",,"22.69",
"1724468057.878","1012.36","22.69",
"1724468057.9","1012.36","22.69",
"1724468057.921","1012.38",,
"1724468057.922",,"22.69",
"1724468057.943","1012.37","22.69",
"1724468057.965","1012.4",,
"1724468057.966",,"22.69",
"1724468057.986","1012.38","22.69",
"1724468058.008","1012.38","22.69",
"1724468058.029","1012.39",,
"1724468058.03",,"22.7",
"1724468058.051","1012.37",,
"1724468058.052",,"22.69",
"1724468058.072","1012.38","22.69",
"1724468058.094","1012.37",,
"1724468058.095",,"22.69",
"1724468058.116","1012.37",,
"1724468058.117",,"22.7",
"1724468058.137","1012.38","22.7",
"1724468058.159","1012.34","22.7",
"1724468058.18","1012.38","22.7",
"1724468058.202","1012.37","22.7",
"1724468058.224","1012.37","22.7",
"1724468058.246","1012.36",,
"1724468058.247",,"22.7",
"1724468058.267","1012.34","22.7",
"1724468058.289","1012.37","22.7",
"1724468058.31","1012.37",,
"1724468058.311",,"22.7",
"1724468058.331","1012.35",,
"1724468058.332",,"22.7",
"1724468058.353","1012.38","22.71",
"1724468058.375","1012.38",,
"1724468058.376",,"22.7",
"1724468058.397","1012.35","22.71",
"1724468058.418","1012.36","22.71",
"1724468058.44","1012.38","22.71",
"1724468058.461","1012.38",,
"1724468058.462",,"22.71",
"1724468058.483","1012.36","22.71",
"1724468058.505","1012.37","22.71",
"1724468058.526","1012.38","22.71",
"1724468058.548","1012.37","22.71",
"1724468058.569","1012.35",,
"1724468058.57",,"22.71",
"1724468058.591","1012.36",,
"1724468058.592",,"22.71",
"1724468058.612","1012.36",,
"1724468058.613",,"22.71",
"1724468058.634","1012.35","22.71",
"1724468058.656","1012.39","22.72",
"1724468058.677","1012.35","22.72",
"1724468058.699","1012.35","22.72",
"1724468058.721","1012.35",,
"1724468058.722",,"22.72",
"1724468058.742","1012.35","22.72",
"1724468058.764","1012.39","22.72",
"1724468058.786","1012.37","22.72",
"1724468058.807","1012.35","22.72",
"1724468058.829","1012.37",,
"1724468058.83",,"22.72",
"1724468058.85","1012.34","22.72",
"1724468058.872","1012.37","22.73",
"1724468058.893","1012.38","22.72",
"1724468058.915","1012.36","22.73",
"1724468058.936","1012.35","22.72",
"1724468058.958","1012.35",,
"1724468058.959",,"22.73",
"1724468058.98","1012.38",,
"1724468058.981",,"22.73",
"1724468059.001","1012.35",,
"1724468059.002",,"22.73",
"1724468059.023","1012.34","22.73",
"1724468059.045","1012.36","22.73",
"1724468059.066","1012.38","22.73",
"1724468059.088","1012.35","22.73",
"1724468059.11","1012.37","22.73",
"1724468059.131","1012.38","22.73",
"1724468059.153","1012.35","22.73",
"1724468059.174","1012.38","22.73",
"1724468059.196","1012.36","22.74",
"1724468059.217","1012.34",,
"1724468059.218",,"22.73",
"1724468059.239","1012.4","22.74",
"1724468059.26","1012.37","22.74",
"1724468059.282","1012.37",,
"1724468059.283",,"22.74",
"1724468059.304","1012.36",,
"1724468059.305",,"22.74",
"1724468059.325","1012.39","22.74",
"1724468059.347","1012.37","22.74",
"1724468059.369","1012.36","22.74",
"1724468059.39","1012.37","22.74",
"1724468059.412","1012.35","22.74",
"1724468059.433","1012.37",,
"1724468059.434",,"22.74",
"1724468059.455","1012.38","22.75",
"1724468059.477","1012.37","22.74",
"1724468059.499","1012.36","22.75",
"1724468059.52","1012.35","22.75",
"1724468059.541","1012.38","22.75",
"1724468059.563","1012.36","22.75",
"1724468059.584","1012.35","22.75",
"1724468059.606","1012.35",,
"1724468059.607",,"22.75",
"1724468059.628","1012.38","22.75",
"1724468059.649","1012.35","22.75",
"1724468059.671","1012.35","22.75",
"1724468059.693","1012.37","22.76",
"1724468059.714","1012.36","22.75",
"1724468059.736","1012.37","22.76",
"1724468059.758","1012.36","22.75",
"1724468059.78","1012.36","22.76",
"1724468059.8","1012.35",,
"1724468059.801",,"22.75",
"1724468059.822","1012.37",,
"1724468059.823",,"22.76",
"1724468059.844","1012.36","22.76",
"1724468059.865","1012.35","22.76",
"1724468059.887","1012.36","22.76",
"1724468059.909","1012.35","22.76",
"1724468059.93","1012.37","22.76",
"1724468059.952","1012.37","22.76",
"1724468059.974","1012.37","22.76",
"1724468059.995","1012.39","22.76",
"1724468060.017","1012.38","22.76",
"1724468060.039","1012.37","22.77",
"1724468060.06","1012.35","22.76",
"1724468060.081","1012.37",,
"1724468060.082",,"22.77",
"1724468060.103","1012.36",,
"1724468060.104",,"22.77",
"1724468060.124","1012.39","22.77",
"1724468060.146","1012.36","22.77",
"1724468060.168","1012.36","22.77",
"1724468060.189","1012.39","22.77",
"1724468060.211","1012.4",,
"1724468060.212",,"22.77",
"1724468060.233","1012.37","22.77",
"1724468060.254","1012.37","22.77",
"1724468060.276","1012.36","22.77",
"1724468060.298","1012.38","22.77",
"1724468060.319","1012.37","22.78",
"1724468060.341","1012.37","22.78",
"1724468060.363","1012.39","22.77",
"1724468060.384","1012.37","22.78",
"1724468060.405","1012.34","22.78",
"1724468060.427","1012.37","22.78",
"1724468060.449","1012.38","22.78",
"1724468060.47","1012.37","22.78",
"1724468060.492","1012.32",,
"1724468060.493",,"22.78",
"1724468060.513","1012.36","22.78",
"1724468060.535","1012.35","22.78",
"1724468060.557","1012.34","22.78",
"1724468060.578","1012.35","22.78",
"1724468060.6","1012.36","22.79",
"1724468060.622","1012.37","22.78",
"1724468060.643","1012.38","22.79",
"1724468060.664","1012.38",,
"1724468060.665",,"22.79",
"1724468060.686","1012.35",,
"1724468060.687",,"22.79",
"1724468060.708","1012.36","22.79",
"1724468060.729","1012.33",,
"1724468060.73",,"22.79",
"1724468060.751","1012.37","22.79",
"1724468060.772","1012.35","22.79",
"1724468060.794","1012.36","22.79",
"1724468060.816","1012.36","22.79",
"1724468060.837","1012.36","22.79",
"1724468060.859","1012.35","22.79",
"1724468060.881","1012.35","22.79",
"1724468060.902","1012.36","22.8",
"1724468060.924","1012.36","22.8",
"1724468060.945","1012.35",,
"1724468060.946",,"22.8",
"1724468060.967","1012.36","22.8",
"1724468060.988","1012.35",,
"1724468060.989",,"22.8",
"1724468061.01","1012.38",,
"1724468061.011",,"22.8",
"1724468061.032","1012.39","22.8",
"1724468061.053","1012.36","22.8",
"1724468061.075","1012.35",,
"1724468061.076",,"22.8",
"1724468061.097","1012.39",,
"1724468061.098",,"22.8",
"1724468061.118","1012.36","22.8",
"1724468061.14","1012.37","22.8",
"1724468061.161","1012.35",,
"1724468061.162",,"22.8",
"1724468061.183","1012.35","22.8",
"1724468061.205","1012.36","22.8",
"1724468061.226","1012.34",,
"1724468061.227",,"22.8",
"1724468061.248","1012.37","22.8",
"1724468061.269","1012.36",,
"1724468061.27",,"22.81",
"1724468061.291","1012.37",,
"1724468061.292",,"22.81",
"1724468061.312","1012.34","22.81",
"1724468061.334","1012.36","22.81",
"1724468061.356","1012.35",,
"1724468061.357",,"22.81",
"1724468061.377","1012.34","22.81",
"1724468061.399","1012.38","22.81",
"1724468061.42","1012.34",,
"1724468061.421",,"22.81",
"1724468061.442","1012.34","22.81",
"1724468061.464","1012.35","22.81",
"1724468061.486","1012.38","22.81",
"1724468061.507","1012.34","22.81",
"1724468061.529","1012.36","22.82",
"1724468061.55","1012.39",,
"1724468061.551",,"22.82",
"1724468061.571","1012.35",,
"1724468061.572",,"22.81",
"1724468061.593","1012.36",,
"1724468061.594",,"22.82",
"1724468061.644","1012.35","22.82",
"1724468061.645","1012.37","22.82",
"1724468061.658","1012.35","22.82",
"1724468061.679","1012.36","22.82",
"1724468061.701","1012.36","22.82",
"1724468061.723","1012.38","22.82",
"1724468061.745","1012.36","22.82",
"1724468061.766","1012.37",,
"1724468061.767",,"22.82",
"1724468061.788","1012.38","22.82",
"1724468061.81","1012.37","22.82",
"1724468061.831","1012.37","22.82",
"1724468061.852","1012.35",,
"1724468061.853",,"22.82",
"1724468061.874","1012.35",,
"1724468061.875",,"22.82",
"1724468061.896","1012.35",,
"1724468061.897",,"22.83",
"1724468061.917","1012.41","22.83",
"1724468061.939","1012.37","22.83",
"1724468061.961","1012.36","22.83",
"1724468061.982","1012.37","22.83",
"1724468062.004","1012.36","22.83",
"1724468062.025","1012.38","22.83",
"1724468062.047","1012.36","22.83",
"1724468062.069","1012.38","22.83",
"1724468062.09","1012.37","22.83",
"1724468062.112","1012.38","22.84",
