timestamp(ms),pressure,temperature,
"1724467919.977","1012.5","22.36",
"1724467919.986","1012.52","22.36",
"1724467919.996","1012.43","22.36",
"1724467920.005","1012.42","22.36",
"1724467920.015","1012.46","22.35",
"1724467920.024","1012.49",,
"1724467920.025",,"22.36",
"1724467920.034","1012.47","22.36",
"1724467920.073","1012.51","22.36",
"1724467920.082","1012.5","22.36",
"1724467920.092","1012.48","22.37",
"1724467920.101","1012.48","22.37",
"1724467920.111","1012.44","22.36",
"1724467920.12","1012.49","22.36",
"1724467920.13","1012.46","22.36",
"1724467920.14","1012.47","22.36",
"1724467920.149","1012.48","22.36",
"1724467920.159","1012.48","22.36",
"1724467920.169","1012.45","22.36",
"1724467920.178","1012.5",,
"1724467920.179",,"22.36",
"1724467920.188","1012.47","22.36",
"1724467920.198","1012.43","22.36",
"1724467920.207","1012.46","22.36",
"1724467920.216","1012.48",,
"1724467920.217",,"22.36",
"1724467920.226","1012.47","22.37",
"1724467920.236","1012.43","22.37",
"1724467920.245","1012.48",,
"1724467920.246",,"22.36",
"1724467920.255","1012.48","22.36",
"1724467920.264","1012.54",,
"1724467920.265",,"22.36",
"1724467920.274","1012.48","22.37",
"1724467920.284","1012.49","22.37",
"1724467920.294","1012.48","22.37",
"1724467920.303","1012.46","22.36",
"1724467920.313","1012.46","22.37",
"1724467920.322","1012.49","22.37",
"1724467920.332","1012.47","22.37",
"1724467920.341","1012.45","22.37",
"1724467920.351","1012.45","22.37",
"1724467920.361","1012.48","22.37",
"1724467920.37","1012.49",,
"1724467920.371",,"22.37",
"1724467920.38","1012.42",,
"1724467920.381",,"22.37",
"1724467920.389","1012.48","22.38",
"1724467920.399","1012.5","22.37",
"1724467920.408","1012.49",,
"1724467920.409",,"22.37",
"1724467920.418","1012.46","22.37",
"1724467920.428","1012.5","22.37",
"1724467920.437","1012.47","22.37",
"1724467920.447","1012.47","22.37",
"1724467920.456","1012.5",,
"1724467920.457",,"22.37",
"1724467920.466","1012.49","22.37",
"1724467920.476","1012.46","22.37",
"1724467920.485","1012.45","22.37",
"1724467920.495","1012.46","22.37",
"1724467920.505","1012.48","22.37",
"1724467920.514","1012.51",,
"1724467920.515",,"22.37",
"1724467920.524","1012.47","22.38",
"1724467920.533","1012.45","22.37",
"1724467920.543","1012.5","22.37",
"1724467920.553","1012.44","22.37",
"1724467920.562","1012.45","22.38",
"1724467920.572","1012.48","22.37",
"1724467920.581","1012.49","22.38",
"1724467920.591","1012.49","22.38",
"1724467920.6","1012.47","22.38",
"1724467920.61","1012.46","22.38",
"1724467920.62","1012.48","22.37",
"1724467920.629","1012.47",,
"1724467920.63",,"22.38",
"1724467920.639","1012.5","22.38",
"1724467920.649","1012.44","22.38",
"1724467920.658","1012.5","22.38",
"1724467920.668","1012.5","22.38",
"1724467920.677","1012.44",,
"1724467920.678",,"22.37",
"1724467920.687","1012.48","22.38",
"1724467920.697","1012.48","22.38",
"1724467920.706","1012.45",,
"1724467920.707",,"22.37",
"1724467920.716","1012.5","22.38",
"1724467920.725","1012.49","22.37",
"1724467920.735","1012.46","22.37",
"1724467920.745","1012.44","22.37",
"1724467920.754","1012.45","22.37",
"1724467920.764","1012.43","22.38",
"1724467920.773","1012.44","22.38",
"1724467920.784","1012.47","22.37",
"1724467920.792","1012.47",,
"1724467920.793",,"22.38",
"1724467920.802","1012.46","22.38",
"1724467920.812","1012.48","22.38",
"1724467920.821","1012.51","22.38",
"1724467920.831","1012.51","22.38",
"1724467920.841","1012.48","22.38",
"1724467920.85","1012.53","22.39",
"1724467920.86","1012.45","22.38",
"1724467920.869","1012.49","22.38",
"1724467920.879","1012.45","22.38",
"1724467920.888","1012.42","22.38",
"1724467920.898","1012.48","22.38",
"1724467920.908","1012.51","22.38",
"1724467920.917","1012.48","22.38",
"1724467920.927","1012.49","22.38",
"1724467920.937","1012.46","22.38",
"1724467920.946","1012.51",,
"1724467920.947",,"22.38",
"1724467920.956","1012.46","22.38",
"1724467920.965","1012.43",,
"1724467920.966",,"22.38",
"1724467920.975","1012.5","22.38",
"1724467920.984","1012.5","22.38",
"1724467920.994","1012.46","22.38",
"1724467921.004","1012.45","22.39",
"1724467921.014","1012.52","22.38",
"1724467921.023","1012.43","22.38",
"1724467921.033","1012.5","22.38",
"1724467921.042","1012.46",,
"1724467921.043",,"22.39",
"1724467921.052","1012.43","22.38",
"1724467921.061","1012.5","22.38",
"1724467921.071","1012.51","22.39",
"1724467921.08","1012.48",,
"1724467921.081",,"22.39",
"1724467921.09","1012.46","22.39",
"1724467921.1","1012.48","22.38",
"1724467921.109","1012.46",,
"1724467921.11",,"22.39",
"1724467921.119","1012.55","22.39",
"1724467921.128","1012.45",,
"1724467921.129",,"22.39",
"1724467921.138","1012.43","22.39",
"1724467921.148","1012.48","22.39",
"1724467921.157","1012.45",,
"1724467921.158",,"22.39",
"1724467921.167","1012.46","22.39",
"1724467921.176","1012.48",,
"1724467921.177",,"22.39",
"1724467921.186","1012.49","22.39",
"1724467921.196","1012.49","22.39",
"1724467921.205","1012.55","22.39",
"1724467921.215","1012.48","22.39",
"1724467921.225","1012.49","22.39",
"1724467921.234","1012.46",,
"1724467921.235",,"22.39",
"1724467921.244","1012.41","22.39",
"1724467921.253","1012.49","22.39",
"1724467921.263","1012.46","22.39",
"1724467921.273","1012.48","22.39",
"1724467921.282","1012.48","22.39",
"1724467921.292","1012.43","22.39",
"1724467921.302","1012.49","22.39",
"1724467921.311","1012.48","22.39",
"1724467921.32","1012.47",,
"1724467921.321",,"22.39",
"1724467921.33","1012.49","22.39",
"1724467921.34","1012.49","22.4",
"1724467921.349","1012.47",,
"1724467921.35",,"22.39",
"1724467921.359","1012.48","22.39",
"1724467921.369","1012.49","22.39",
"1724467921.378","1012.5","22.39",
"1724467921.388","1012.5","22.39",
"1724467921.397","1012.49","22.39",
"1724467921.407","1012.46","22.39",
"1724467921.417","1012.44","22.4",
"1724467921.426","1012.52",,
"1724467921.427",,"22.39",
"1724467921.436","1012.49","22.4",
"1724467921.445","1012.48","22.39",
"1724467921.455","1012.46","22.4",
"1724467921.464","1012.48","22.39",
"1724467921.474","1012.45","22.39",
"1724467921.484","1012.46","22.4",
"1724467921.493","1012.45",,
"1724467921.494",,"22.39",
"1724467921.503","1012.45","22.39",
"1724467921.512","1012.44","22.4",
"1724467921.522","1012.47","22.4",
"1724467921.532","1012.49","22.4",
"1724467921.541","1012.48","22.4",
"1724467921.551","1012.48","22.4",
"1724467921.561","1012.5","22.4",
"1724467921.57","1012.48",,
"1724467921.571",,"22.39",
"1724467921.58","1012.51","22.4",
"1724467921.589","1012.49","22.4",
"1724467921.599","1012.44","22.4",
"1724467921.609","1012.48","22.4",
"1724467921.618","1012.46","22.41",
"1724467921.628","1012.46","22.41",
"1724467921.638","1012.48","22.4",
"1724467921.647","1012.44","22.4",
"1724467921.656","1012.47","22.4",
"1724467921.666","1012.44","22.39",
"1724467921.676","1012.45","22.4",
"1724467921.686","1012.45","22.41",
"1724467921.695","1012.49","22.41",
"1724467921.704","1012.53",,
"1724467921.705",,"22.41",
"1724467921.714","1012.5","22.41",
"1724467921.724","1012.47","22.41",
"1724467921.733","1012.48","22.41",
"1724467921.743","1012.5","22.41",
"1724467921.753","1012.53","22.41",
"1724467921.762","1012.41",,
"1724467921.763",,"22.41",
"1724467921.772","1012.46","22.4",
"1724467921.781","1012.44","22.4",
"1724467921.791","1012.46","22.41",
"1724467921.8","1012.45",,
"1724467921.801",,"22.41",
"1724467921.81","1012.49","22.41",
"1724467921.82","1012.45","22.4",
"1724467921.829","1012.43","22.41",
"1724467921.839","1012.5","22.41",
"1724467921.848","1012.5",,
"1724467921.849",,"22.4",
"1724467921.858","1012.47","22.41",
"1724467921.868","1012.43","22.4",
"1724467921.877","1012.45",,
"1724467921.878",,"22.41",
"1724467921.887","1012.49","22.41",
"1724467921.896","1012.5",,
"1724467921.897",,"22.41",
"1724467921.906","1012.5","22.41",
"1724467921.916","1012.51","22.41",
"1724467921.925","1012.49","22.41",
"1724467921.935","1012.53","22.4",
"1724467921.945","1012.49","22.41",
"1724467921.954","1012.46","22.4",
"1724467921.964","1012.48",,
"1724467921.965",,"22.41",
"1724467921.973","1012.48","22.41",
"1724467921.983","1012.44","22.41",
"1724467921.992","1012.52",,
"1724467921.993",,"22.42",
"1724467922.002","1012.46","22.41",
"1724467922.012","1012.47","22.41",
"1724467922.021","1012.46",,
"1724467922.022",,"22.41",
"1724467922.031","1012.47","22.41",
"1724467922.04","1012.5","22.41",
"1724467922.05","1012.46","22.41",
"1724467922.06","1012.46","22.41",
"1724467922.069","1012.44","22.41",
"1724467922.079","1012.47","22.41",
"1724467922.088","1012.48","22.41",
"1724467922.098","1012.48","22.41",
"1724467922.108","1012.47","22.41",
"1724467922.117","1012.41","22.41",
"1724467922.127","1012.51","22.41",
"1724467922.136","1012.46",,
"1724467922.137",,"22.41",
"1724467922.146","1012.51","22.41",
"1724467922.156","1012.5","22.41",
"1724467922.166","1012.51","22.41",
"1724467922.175","1012.46","22.41",
"1724467922.184","1012.49","22.42",
"1724467922.194","1012.51","22.42",
"1724467922.204","1012.48","22.41",
"1724467922.213","1012.51",,
"1724467922.214",,"22.41",
"1724467922.223","1012.47",,
"1724467922.224",,"22.42",
"1724467922.233","1012.5","22.42",
"1724467922.242","1012.48","22.41",
"1724467922.252","1012.44","22.42",
"1724467922.261","1012.47","22.42",
"1724467922.271","1012.44","22.42",
"1724467922.281","1012.49","22.42",
"1724467922.29","1012.47",,
"1724467922.291",,"22.42",
"1724467922.3","1012.43","22.42",
"1724467922.309","1012.45","22.41",
"1724467922.319","1012.5","22.42",
"1724467922.328","1012.47","22.42",
"1724467922.338","1012.5","22.42",
"1724467922.348","1012.48","22.42",
"1724467922.357","1012.46",,
"1724467922.358",,"22.42",
"1724467922.367","1012.43","22.42",
"1724467922.376","1012.46",,
"1724467922.377",,"22.42",
"1724467922.386","1012.52","22.42",
"1724467922.396","1012.52","22.42",
"1724467922.405","1012.47",,
"1724467922.406",,"22.41",
"1724467922.415","1012.44","22.42",
"1724467922.425","1012.49","22.42",
"1724467922.434","1012.51","22.43",
"1724467922.444","1012.44","22.42",
"1724467922.453","1012.49","22.42",
"1724467922.463","1012.44","22.41",
"1724467922.473","1012.47","22.42",
"1724467922.482","1012.47",,
"1724467922.483",,"22.42",
"1724467922.492","1012.5","22.42",
"1724467922.501","1012.49","22.42",
"1724467922.511","1012.47","22.42",
"1724467922.52","1012.41","22.42",
"1724467922.53","1012.49","22.42",
"1724467922.54","1012.52","22.42",
"1724467922.549","1012.48","22.42",
"1724467922.559","1012.49","22.42",
"1724467922.568","1012.48","22.42",
"1724467922.578","1012.46","22.42",
"1724467922.588","1012.47","22.42",
"1724467922.597","1012.52","22.42",
"1724467922.607","1012.42","22.42",
"1724467922.617","1012.49","22.43",
"1724467922.626","1012.45",,
"1724467922.627",,"22.42",
"1724467922.636","1012.47","22.43",
"1724467922.645","1012.41","22.42",
"1724467922.655","1012.49","22.43",
"1724467922.665","1012.45","22.42",
"1724467922.674","1012.46","22.42",
"1724467922.684","1012.47","22.43",
"1724467922.693","1012.45",,
"1724467922.694",,"22.42",
"1724467922.703","1012.51","22.42",
"1724467922.712","1012.5",,
"1724467922.713",,"22.43",
"1724467922.742","1012.51","22.43",
"1724467922.749","1012.45","22.43",
"1724467922.751","1012.49","22.43",
"1724467922.76","1012.49","22.43",
"1724467922.77","1012.47","22.43",
"1724467922.779","1012.49","22.42",
"1724467922.789","1012.51","22.43",
"1724467922.799","1012.51","22.43",
"1724467922.808","1012.47",,
"1724467922.809",,"22.43",
"1724467922.818","1012.46","22.43",
"1724467922.828","1012.49","22.43",
"1724467922.837","1012.46","22.43",
"1724467922.847","1012.5","22.43",
"1724467922.856","1012.47","22.44",
"1724467922.866","1012.42",,
"1724467922.867",,"22.43",
"1724467922.876","1012.44",,
"1724467922.877",,"22.43",
"1724467922.886","1012.47","22.43",
"1724467922.895","1012.47","22.43",
"1724467922.904","1012.48","22.42",
"1724467922.914","1012.41","22.43",
"1724467922.924","1012.52","22.43",
"1724467922.933","1012.46","22.43",
"1724467922.943","1012.47","22.43",
"1724467922.953","1012.51","22.43",
"1724467922.962","1012.49","22.43",
"1724467922.972","1012.5","22.43",
"1724467922.981","1012.47","22.44",
"1724467922.991","1012.47","22.43",
"1724467923.001","1012.43","22.44",
"1724467923.01","1012.48",,
"1724467923.011",,"22.43",
"1724467923.02","1012.45","22.43",
"1724467923.029","1012.5","22.43",
"1724467923.039","1012.49","22.43",
"1724467923.048","1012.44","22.44",
"1724467923.058","1012.5","22.44",
"1724467923.068","1012.47","22.44",
"1724467923.077","1012.51","22.44",
"1724467923.087","1012.45","22.44",
"1724467923.096","1012.48",,
"1724467923.097",,"22.43",
"1724467923.106","1012.42","22.43",
"1724467923.116","1012.44","22.43",
"1724467923.125","1012.51","22.44",
"1724467923.135","1012.54","22.43",
"1724467923.145","1012.47","22.44",
"1724467923.154","1012.44",,
"1724467923.155",,"22.44",
"1724467923.164","1012.5","22.44",
"1724467923.173","1012.42","22.43",
"1724467923.183","1012.47","22.44",
"1724467923.192","1012.46",,
"1724467923.193",,"22.43",
"1724467923.202","1012.5","22.44",
"1724467923.212","1012.46","22.44",
"1724467923.221","1012.47",,
"1724467923.222",,"22.44",
