Time,Pressure,Temperature
0.010369539260864258,1017.794434965654,22.410340881347658
0.020702123641967773,1017.9044097059223,22.478993225097657
0.03099656105041504,1017.8240864977087,22.461830139160156
0.04129767417907715,1017.8215299266117,22.496156311035158
0.05159330368041992,1017.7473608994758,22.478993225097657
0.06187629699707031,1017.775586261003,22.478993225097657
0.07216000556945801,1017.8150161509006,22.496156311035158
0.08244585990905762,1017.8797447249552,22.547645568847656
0.0927271842956543,1017.7571312169276,22.478993225097657
0.10300636291503906,1017.781687443784,22.530482482910156
0.11328434944152832,1017.8377822640981,22.530482482910156
0.12356185913085938,1017.7813255417175,22.530482482910156
0.13384056091308594,1017.8069998329464,22.547645568847656
0.1441209316253662,1017.7834753653815,22.547645568847656
0.15440011024475098,1017.7255689836829,22.547645568847656
0.16467905044555664,1017.7971786978565,22.581971740722658
0.1749582290649414,1017.823600356091,22.581971740722658
0.18523645401000977,1017.8257719992337,22.581971740722658
0.19552183151245117,1017.7335311111665,22.547645568847656
0.20580005645751953,1017.5870340010108,22.496156311035158
0.2160780429840088,1017.7559698340744,22.547645568847656
0.2263646125793457,1017.7595641381508,22.564808654785157
0.2366480827331543,1017.7559698340744,22.547645568847656
0.24692606925964355,1017.7255689836829,22.547645568847656
0.2572042942047119,1017.7729286827645,22.581971740722658
0.26748085021972656,1017.78960413764,22.564808654785157
0.2777578830718994,1017.6593385596151,22.547645568847656
0.28803491592407227,1017.740743897507,22.564808654785157
0.29831433296203613,1017.6770723890103,22.547645568847656
0.3085954189300537,1017.8484874884953,22.633460998535156
0.3188750743865967,1017.7841200459466,22.599134826660155
0.32915234565734863,1017.8176844442737,22.650624084472657
0.3394310474395752,1017.7829692929375,22.633460998535156
0.34970855712890625,1017.9743245932455,22.702113342285156
0.359987735748291,1017.7384811065058,22.616297912597656
0.37026500701904297,1017.8130135483589,22.633460998535156
0.380542516708374,1017.8082726574725,22.650624084472657
0.3908200263977051,1017.6875405249177,22.564808654785157
0.40109705924987793,1017.6857308863941,22.564808654785157
0.4113738536834717,1017.8643457993178,22.667787170410158
0.42165327072143555,1017.695079523609,22.599134826660155
0.4319307804107666,1017.7135391440935,22.599134826660155
0.44220733642578125,1017.7279840878106,22.616297912597656
0.4524862766265869,1017.8100451064486,22.667787170410158
0.46276402473449707,1017.7775033544676,22.650624084472657
0.473041296005249,1017.8133031480206,22.667787170410158
0.4833180904388428,1017.7413041744622,22.650624084472657
0.4935953617095947,1017.7576307642687,22.633460998535156
0.5038721561431885,1017.6520070758115,22.599134826660155
0.5141494274139404,1017.6155169116845,22.564808654785157
0.5244274139404297,1017.7778266953461,22.667787170410158
0.5347042083740234,1017.7044198540644,22.633460998535156
0.5449826717376709,1017.8028427804716,22.650624084472657
0.5552599430084229,1017.7720734774671,22.650624084472657
0.5655472278594971,1017.9141865224497,22.719276428222656
0.5758240222930908,1017.7879628246816,22.667787170410158
0.586101770401001,1017.8302781629777,22.684950256347655
0.5963795185089111,1017.762984505962,22.667787170410158
0.6066558361053467,1017.6067254235712,22.616297912597656
0.6169328689575195,1017.8215478246755,22.702113342285156
0.6272122859954834,1017.7181366992587,22.650624084472657
0.6374900341033936,1017.7695395348667,22.650624084472657
0.6477665901184082,1017.7442001088627,22.650624084472657
0.658043622970581,1017.7152407648583,22.650624084472657
0.6683228015899658,1017.6762229266576,22.616297912597656
0.678602933883667,1017.7702245983444,22.667787170410158
0.6888799667358398,1017.8631384486845,22.719276428222656
0.6991567611694336,1017.776337564686,22.684950256347655
0.7094330787658691,1017.7332574895399,22.684950256347655
0.719710111618042,1017.6899013388544,22.650624084472657
0.7299869060516357,1017.7702245983444,22.667787170410158
0.7402634620666504,1017.732576117955,22.667787170410158
0.7505393028259277,1017.7084016228551,22.633460998535156
0.7608153820037842,1017.7791902845746,22.702113342285156
0.771094560623169,1017.7737598307154,22.702113342285156
0.7813730239868164,1017.7919043145286,22.684950256347655
0.7916538715362549,1017.7774236170004,22.684950256347655
0.8019335269927979,1017.7788716867531,22.684950256347655
0.8122117519378662,1017.7788716867531,22.684950256347655
0.82248854637146,1017.729592139328,22.702113342285156
0.8327658176422119,1017.6680943506636,22.684950256347655
0.8430426120758057,1017.7860232734223,22.719276428222656
0.8533196449279785,1017.7878334888042,22.719276428222656
0.8635971546173096,1017.8056184933556,22.702113342285156
0.8738739490509033,1017.8146246764538,22.719276428222656
0.8841512203216553,1017.6742933742754,22.667787170410158
0.8944294452667236,1017.6829814851345,22.667787170410158
0.904710054397583,1017.7057441642365,22.684950256347655
0.9149870872497559,1017.6504442326486,22.650624084472657
0.9252636432647705,1017.8059805236128,22.702113342285156
0.9355487823486328,1017.7462455311625,22.702113342285156
0.9458253383636475,1017.874316915879,22.736439514160157
0.9561197757720947,1017.7509050950166,22.719276428222656
0.9663996696472168,1017.7527153103985,22.719276428222656
0.976677656173706,1017.7443883196424,22.719276428222656
0.986954927444458,1017.7755240242084,22.719276428222656
0.9972314834594727,1017.731040260357,22.702113342285156
1.0075080394744873,1017.821818811043,22.736439514160157
1.0177850723266602,1017.7766101534373,22.719276428222656
1.028062105178833,1017.652527600821,22.684950256347655
1.0383386611938477,1017.7075082936342,22.702113342285156
1.0486156940460205,1017.7759320122591,22.702113342285156
1.0588929653167725,1017.717645140838,22.702113342285156
1.0691699981689453,1017.7979231219454,22.736439514160157
1.0794458389282227,1017.7530773534749,22.719276428222656
1.0897223949432373,1017.6904928715422,22.702113342285156
1.099998950958252,1017.8167007121165,22.753602600097658
1.1102755069732666,1017.7744378949792,22.719276428222656
1.120553731918335,1017.6984088489463,22.719276428222656
1.1308326721191406,1017.8459775899593,22.770765686035155
1.1411094665527344,1017.8340800104121,22.753602600097658
1.151386022567749,1017.6540641506491,22.650624084472657
1.1616628170013428,1017.6753346994278,22.684950256347655
1.1719391345977783,1017.6905394318321,22.684950256347655
1.182215690612793,1017.773665376952,22.736439514160157
1.192500352859497,1017.7497696878543,22.736439514160157
