Time,Pressure,Temperature
0.010350465774536133,1017.8526512994539,22.496156311035158
0.020685195922851562,1017.8880866513477,22.530482482910156
0.03098011016845703,1017.9050960484752,22.530482482910156
0.041280508041381836,1017.9104879910062,22.564808654785157
0.05157589912414551,1017.8427832038506,22.581971740722658
0.06186056137084961,1017.8692048620852,22.581971740722658
0.07214546203613281,1017.8098951520313,22.547645568847656
0.08243274688720703,1017.7990587429781,22.530482482910156
0.09271478652954102,1017.8814577404598,22.616297912597656
0.10299444198608398,1017.7997122815228,22.581971740722658
0.11327362060546875,1017.9490874676939,22.650624084472657
0.12355399131774902,1017.8933728821369,22.633460998535156
0.1338341236114502,1017.8330108097091,22.581971740722658
0.14411473274230957,1017.7729554632242,22.564808654785157
0.15440750122070312,1017.8560890470958,22.633460998535156
0.1646873950958252,1017.8282166655604,22.633460998535156
0.17496657371520996,1017.8571057069352,22.667787170410158
0.18524551391601562,1017.7591452652908,22.599134826660155
0.19553375244140625,1017.6828054923477,22.581971740722658
0.2058124542236328,1017.7974815908971,22.616297912597656
0.21609091758728027,1017.6593101639519,22.564808654785157
0.22637033462524414,1017.7482866650057,22.599134826660155
0.2366480827331543,1017.8812828171259,22.702113342285156
0.24692583084106445,1017.7402557731816,22.633460998535156
0.2572042942047119,1017.6925114039436,22.616297912597656
0.26748156547546387,1017.8660775463204,22.702113342285156
0.27776002883911133,1017.7695395348667,22.650624084472657
0.2880377769470215,1017.8436728081913,22.684950256347655
0.29831814765930176,1017.877300484296,22.702113342285156
0.30859804153442383,1017.7503911846492,22.633460998535156
0.3188776969909668,1017.8758523632667,22.702113342285156
0.32915639877319336,1017.8056609771802,22.684950256347655
0.3394355773925781,1017.7322141133359,22.667787170410158
0.3497145175933838,1017.7221186090593,22.650624084472657
0.35999274253845215,1017.8074286446417,22.702113342285156
0.3702712059020996,1017.6675357387718,22.616297912597656
0.38054847717285156,1017.7072357946159,22.667787170410158
0.3908262252807617,1017.8154354480116,22.684950256347655
0.4011049270629883,1017.8819646886544,22.719276428222656
0.41138291358947754,1017.811410977472,22.702113342285156
0.4216616153717041,1017.8462069302587,22.684950256347655
0.43193984031677246,1017.7223969663938,22.684950256347655
0.4422171115875244,1017.799056824171,22.719276428222656
0.4524953365325928,1017.8630931831209,22.736439514160157
0.4627683162689209,1017.8258480118207,22.719276428222656
0.47304677963256836,1017.8171589779882,22.719276428222656
0.4833250045776367,1017.9520674792944,22.770765686035155
0.4936089515686035,1017.7683293768563,22.702113342285156
0.5038883686065674,1017.7111744258095,22.684950256347655
0.5141654014587402,1017.6843851353827,22.684950256347655
0.524442195892334,1017.7386877511127,22.684950256347655
0.534719705581665,1017.7234830187084,22.684950256347655
0.5449979305267334,1017.6496770601749,22.667787170410158
0.5552756786346436,1017.8221317428339,22.753602600097658
0.5655725002288818,1017.7737138088265,22.719276428222656
0.575850248336792,1017.7393197165735,22.719276428222656
0.5861272811889648,1017.7906317646732,22.753602600097658
0.5964043140411377,1017.6808094574196,22.667787170410158
0.6066837310791016,1017.755249611933,22.719276428222656
0.6169610023498535,1017.7696317792323,22.753602600097658
0.6272406578063965,1017.5783140259897,22.684950256347655
0.637519121170044,1017.6810800848532,22.702113342285156
0.6477971076965332,1017.6506191628686,22.719276428222656
0.6580755710601807,1017.8050078300937,22.787928771972656
0.6683545112609863,1017.7233396074886,22.736439514160157
0.6786503791809082,1017.7626427908347,22.787928771972656
0.6889276504516602,1017.68134112362,22.736439514160157
0.6992049217224121,1017.5851420666754,22.702113342285156
0.7094821929931641,1017.7614980129298,22.805091857910156
0.7197601795196533,1017.6920343920699,22.787928771972656
0.7300376892089844,1017.6692818015784,22.770765686035155
0.7403151988983154,1017.5861204231243,22.736439514160157
0.7505929470062256,1017.6713950139695,22.787928771972656
0.7608709335327148,1017.6178050497786,22.787928771972656
0.7711477279663086,1017.5018194584895,22.719276428222656
0.781425952911377,1017.4854078383546,22.753602600097658
0.7917056083679199,1017.4667012800838,22.719276428222656
0.8019843101501465,1017.4977181746473,22.753602600097658
0.8122620582580566,1017.3957408371198,22.719276428222656
